PainelistaID;Cidade;Estado;Sexo;Nascimento;PesquisaID;Data;CodCliente;Nome;CodJob;CodQuestao;DescQuestaoPOR;Resposta;DescOpcaoPOR
A6B824BE-977D-476D-B638-DC78A96C7F05;Januária;MG;F;05/1991;31821770-8E76-434D-BB14-10A6CA8B7667;13/07/2022 23:21;21625712.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
A6B824BE-977D-476D-B638-DC78A96C7F05;Januária;MG;F;05/1991;31821770-8E76-434D-BB14-10A6CA8B7667;13/07/2022 23:21;21625712.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|5;
A6B824BE-977D-476D-B638-DC78A96C7F05;Januária;MG;F;05/1991;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 23:12;24586347.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
A6B824BE-977D-476D-B638-DC78A96C7F05;Januária;MG;F;05/1991;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 23:12;24586347.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
A6B824BE-977D-476D-B638-DC78A96C7F05;Januária;MG;F;05/1991;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 23:12;24586347.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;8;Autônomo/ Free-lancer
A6B824BE-977D-476D-B638-DC78A96C7F05;Januária;MG;F;05/1991;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 23:12;24586347.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;5;R$ 3.000 a 3.999
A6B824BE-977D-476D-B638-DC78A96C7F05;Januária;MG;F;05/1991;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 23:12;24586347.0;F60KRQX;3794;57791;Classe Social;1;A1 (45-100)
A6B824BE-977D-476D-B638-DC78A96C7F05;Januária;MG;F;05/1991;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 23:12;24586347.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;6;R$ 4.000 a 4.999
CEDD0424-9EE7-4F64-9EB7-B7A7221F5F39;Rio de Janeiro;RJ;F;03/1978;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/11/2021 19:12;21463753.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
CEDD0424-9EE7-4F64-9EB7-B7A7221F5F39;Rio de Janeiro;RJ;F;03/1978;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/11/2021 19:12;21463753.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
CEDD0424-9EE7-4F64-9EB7-B7A7221F5F39;Rio de Janeiro;RJ;F;03/1978;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/11/2021 19:12;21463753.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;9;Empregado de Empresa privada
CEDD0424-9EE7-4F64-9EB7-B7A7221F5F39;Rio de Janeiro;RJ;F;03/1978;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/11/2021 19:12;21463753.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3;R$ 1.101 a 1.999
CEDD0424-9EE7-4F64-9EB7-B7A7221F5F39;Rio de Janeiro;RJ;F;03/1978;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/11/2021 19:12;21463753.0;F60KRQX;3794;57791;Classe Social;3;B2 (29 - 37)
CEDD0424-9EE7-4F64-9EB7-B7A7221F5F39;Rio de Janeiro;RJ;F;03/1978;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/11/2021 19:12;21463753.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;9;R$ 10.000 a 14.999
CCBAAE90-0D93-48F3-BA65-646322846EA1;Manaus;AM;F;01/2001;31821770-8E76-434D-BB14-10A6CA8B7667;04/04/2022 19:27;20351007.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
CCBAAE90-0D93-48F3-BA65-646322846EA1;Manaus;AM;F;01/2001;31821770-8E76-434D-BB14-10A6CA8B7667;04/04/2022 19:27;20351007.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4|7;
CCBAAE90-0D93-48F3-BA65-646322846EA1;Manaus;AM;F;01/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 19:19;23824272.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
CCBAAE90-0D93-48F3-BA65-646322846EA1;Manaus;AM;F;01/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 19:19;23824272.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
CCBAAE90-0D93-48F3-BA65-646322846EA1;Manaus;AM;F;01/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 19:19;23824272.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;1;Dependente da família
CCBAAE90-0D93-48F3-BA65-646322846EA1;Manaus;AM;F;01/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 19:19;23824272.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
CCBAAE90-0D93-48F3-BA65-646322846EA1;Manaus;AM;F;01/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 19:19;23824272.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3;R$ 1.101 a 1.999
26053D05-FA46-40FC-8188-FB0850652792;São Paulo;SP;F;04/2003;31821770-8E76-434D-BB14-10A6CA8B7667;16/03/2022 22:12;20248928.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
26053D05-FA46-40FC-8188-FB0850652792;São Paulo;SP;F;04/2003;31821770-8E76-434D-BB14-10A6CA8B7667;16/03/2022 22:12;20248928.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|5;
26053D05-FA46-40FC-8188-FB0850652792;São Paulo;SP;F;04/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 22:09;23513168.0;F60KRQX;3794;57625;Qual seu estado civil? ;97;Outros
26053D05-FA46-40FC-8188-FB0850652792;São Paulo;SP;F;04/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 22:09;23513168.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
26053D05-FA46-40FC-8188-FB0850652792;São Paulo;SP;F;04/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 22:09;23513168.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;1;Dependente da família
26053D05-FA46-40FC-8188-FB0850652792;São Paulo;SP;F;04/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 22:09;23513168.0;F60KRQX;3794;57791;Classe Social;4;C1 (23 - 28)
26053D05-FA46-40FC-8188-FB0850652792;São Paulo;SP;F;04/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 22:09;23513168.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3;R$ 1.101 a 1.999
EA9832DA-8E8E-4144-BC80-F060008AA61D;Cuiabá;MT;M;04/2003;31821770-8E76-434D-BB14-10A6CA8B7667;15/03/2022 15:13;20242825.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
EA9832DA-8E8E-4144-BC80-F060008AA61D;Cuiabá;MT;M;04/2003;31821770-8E76-434D-BB14-10A6CA8B7667;15/03/2022 15:13;20242825.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4|5;
EA9832DA-8E8E-4144-BC80-F060008AA61D;Cuiabá;MT;M;04/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 15:10;23505057.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
EA9832DA-8E8E-4144-BC80-F060008AA61D;Cuiabá;MT;M;04/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 15:10;23505057.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
EA9832DA-8E8E-4144-BC80-F060008AA61D;Cuiabá;MT;M;04/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 15:10;23505057.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;3;Estudante
EA9832DA-8E8E-4144-BC80-F060008AA61D;Cuiabá;MT;M;04/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 15:10;23505057.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
EA9832DA-8E8E-4144-BC80-F060008AA61D;Cuiabá;MT;M;04/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 15:10;23505057.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4;R$ 2.000 a 2.999
FB213B05-33F3-401A-9EF8-FDAEF8FEC9A6;Embu das Artes;SP;F;10/1992;31821770-8E76-434D-BB14-10A6CA8B7667;03/04/2022 20:24;20341334.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
FB213B05-33F3-401A-9EF8-FDAEF8FEC9A6;Embu das Artes;SP;F;10/1992;31821770-8E76-434D-BB14-10A6CA8B7667;03/04/2022 20:24;20341334.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|5;
FB213B05-33F3-401A-9EF8-FDAEF8FEC9A6;Embu das Artes;SP;F;10/1992;D8811E98-FE36-4575-99E5-68BE7D31F6FB;03/04/2022 20:27;23815034.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
FB213B05-33F3-401A-9EF8-FDAEF8FEC9A6;Embu das Artes;SP;F;10/1992;D8811E98-FE36-4575-99E5-68BE7D31F6FB;03/04/2022 20:27;23815034.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
FB213B05-33F3-401A-9EF8-FDAEF8FEC9A6;Embu das Artes;SP;F;10/1992;D8811E98-FE36-4575-99E5-68BE7D31F6FB;03/04/2022 20:27;23815034.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;7;Profissional liberal
FB213B05-33F3-401A-9EF8-FDAEF8FEC9A6;Embu das Artes;SP;F;10/1992;D8811E98-FE36-4575-99E5-68BE7D31F6FB;03/04/2022 20:27;23815034.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4;R$ 2.000 a 2.999
FB213B05-33F3-401A-9EF8-FDAEF8FEC9A6;Embu das Artes;SP;F;10/1992;D8811E98-FE36-4575-99E5-68BE7D31F6FB;03/04/2022 20:27;23815034.0;F60KRQX;3794;57791;Classe Social;4;C1 (23 - 28)
FB213B05-33F3-401A-9EF8-FDAEF8FEC9A6;Embu das Artes;SP;F;10/1992;D8811E98-FE36-4575-99E5-68BE7D31F6FB;03/04/2022 20:27;23815034.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;6;R$ 4.000 a 4.999
F08BAD43-0939-4802-80E5-5C5311E6FB4A;Guarulhos;SP;M;03/2006;31821770-8E76-434D-BB14-10A6CA8B7667;13/03/2022 19:55;20231455.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
F08BAD43-0939-4802-80E5-5C5311E6FB4A;Guarulhos;SP;M;03/2006;31821770-8E76-434D-BB14-10A6CA8B7667;13/03/2022 19:55;20231455.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1;Transferir $$ para amigos e familiares 
F08BAD43-0939-4802-80E5-5C5311E6FB4A;Guarulhos;SP;M;03/2006;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/03/2022 19:53;23492347.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
F08BAD43-0939-4802-80E5-5C5311E6FB4A;Guarulhos;SP;M;03/2006;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/03/2022 19:53;23492347.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
F08BAD43-0939-4802-80E5-5C5311E6FB4A;Guarulhos;SP;M;03/2006;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/03/2022 19:53;23492347.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;3;Estudante
F08BAD43-0939-4802-80E5-5C5311E6FB4A;Guarulhos;SP;M;03/2006;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/03/2022 19:53;23492347.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
F08BAD43-0939-4802-80E5-5C5311E6FB4A;Guarulhos;SP;M;03/2006;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/03/2022 19:53;23492347.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1;Até 720,00
8F8E5A49-75DA-41D1-8364-83908A41EC5F;São Luís;MA;M;04/1985;31821770-8E76-434D-BB14-10A6CA8B7667;02/03/2022 12:21;20084807.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
8F8E5A49-75DA-41D1-8364-83908A41EC5F;São Luís;MA;M;04/1985;31821770-8E76-434D-BB14-10A6CA8B7667;02/03/2022 12:21;20084807.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1;Transferir $$ para amigos e familiares 
8F8E5A49-75DA-41D1-8364-83908A41EC5F;São Luís;MA;M;04/1985;D8811E98-FE36-4575-99E5-68BE7D31F6FB;02/03/2022 12:16;23419753.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
8F8E5A49-75DA-41D1-8364-83908A41EC5F;São Luís;MA;M;04/1985;D8811E98-FE36-4575-99E5-68BE7D31F6FB;02/03/2022 12:16;23419753.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
8F8E5A49-75DA-41D1-8364-83908A41EC5F;São Luís;MA;M;04/1985;D8811E98-FE36-4575-99E5-68BE7D31F6FB;02/03/2022 12:16;23419753.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;9;Empregado de Empresa privada
8F8E5A49-75DA-41D1-8364-83908A41EC5F;São Luís;MA;M;04/1985;D8811E98-FE36-4575-99E5-68BE7D31F6FB;02/03/2022 12:16;23419753.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3;R$ 1.101 a 1.999
8F8E5A49-75DA-41D1-8364-83908A41EC5F;São Luís;MA;M;04/1985;D8811E98-FE36-4575-99E5-68BE7D31F6FB;02/03/2022 12:16;23419753.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
8F8E5A49-75DA-41D1-8364-83908A41EC5F;São Luís;MA;M;04/1985;D8811E98-FE36-4575-99E5-68BE7D31F6FB;02/03/2022 12:16;23419753.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;99;RECUSA
2A39BCEE-02D4-4625-8A56-0CF1123DA288;Belford Roxo;RJ;F;01/2004;31821770-8E76-434D-BB14-10A6CA8B7667;06/03/2022 17:53;20135895.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
2A39BCEE-02D4-4625-8A56-0CF1123DA288;Belford Roxo;RJ;F;01/2004;31821770-8E76-434D-BB14-10A6CA8B7667;06/03/2022 17:53;20135895.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2;
2A39BCEE-02D4-4625-8A56-0CF1123DA288;Belford Roxo;RJ;F;01/2004;D8811E98-FE36-4575-99E5-68BE7D31F6FB;06/03/2022 17:55;23431134.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
2A39BCEE-02D4-4625-8A56-0CF1123DA288;Belford Roxo;RJ;F;01/2004;D8811E98-FE36-4575-99E5-68BE7D31F6FB;06/03/2022 17:55;23431134.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
2A39BCEE-02D4-4625-8A56-0CF1123DA288;Belford Roxo;RJ;F;01/2004;D8811E98-FE36-4575-99E5-68BE7D31F6FB;06/03/2022 17:55;23431134.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;8;Autônomo/ Free-lancer
2A39BCEE-02D4-4625-8A56-0CF1123DA288;Belford Roxo;RJ;F;01/2004;D8811E98-FE36-4575-99E5-68BE7D31F6FB;06/03/2022 17:55;23431134.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2;R$ 721 a 1.100
2A39BCEE-02D4-4625-8A56-0CF1123DA288;Belford Roxo;RJ;F;01/2004;D8811E98-FE36-4575-99E5-68BE7D31F6FB;06/03/2022 17:55;23431134.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
2A39BCEE-02D4-4625-8A56-0CF1123DA288;Belford Roxo;RJ;F;01/2004;D8811E98-FE36-4575-99E5-68BE7D31F6FB;06/03/2022 17:55;23431134.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4;R$ 2.000 a 2.999
29B7BC8A-A78C-4977-A025-352F8F4D9A3D;Guaíba;RS;F;09/2000;31821770-8E76-434D-BB14-10A6CA8B7667;20/07/2022 17:37;21639795.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
29B7BC8A-A78C-4977-A025-352F8F4D9A3D;Guaíba;RS;F;09/2000;31821770-8E76-434D-BB14-10A6CA8B7667;20/07/2022 17:37;21639795.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4;
29B7BC8A-A78C-4977-A025-352F8F4D9A3D;Guaíba;RS;F;09/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/07/2022 17:32;24626303.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
29B7BC8A-A78C-4977-A025-352F8F4D9A3D;Guaíba;RS;F;09/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/07/2022 17:32;24626303.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
29B7BC8A-A78C-4977-A025-352F8F4D9A3D;Guaíba;RS;F;09/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/07/2022 17:32;24626303.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;8;Autônomo/ Free-lancer
29B7BC8A-A78C-4977-A025-352F8F4D9A3D;Guaíba;RS;F;09/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/07/2022 17:32;24626303.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2;R$ 721 a 1.100
29B7BC8A-A78C-4977-A025-352F8F4D9A3D;Guaíba;RS;F;09/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/07/2022 17:32;24626303.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
29B7BC8A-A78C-4977-A025-352F8F4D9A3D;Guaíba;RS;F;09/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/07/2022 17:32;24626303.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2;R$ 721 a 1.100
717582F3-DA48-419E-AE3E-004CE77C7002;Esperantina;PI;F;03/1994;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/07/2022 09:11;24586945.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
717582F3-DA48-419E-AE3E-004CE77C7002;Esperantina;PI;F;03/1994;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/07/2022 09:11;24586945.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
717582F3-DA48-419E-AE3E-004CE77C7002;Esperantina;PI;F;03/1994;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/07/2022 09:11;24586945.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;9;Empregado de Empresa privada
717582F3-DA48-419E-AE3E-004CE77C7002;Esperantina;PI;F;03/1994;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/07/2022 09:11;24586945.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;9;R$ 10.000 a 14.999
717582F3-DA48-419E-AE3E-004CE77C7002;Esperantina;PI;F;03/1994;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/07/2022 09:11;24586945.0;F60KRQX;3794;57791;Classe Social;1;A1 (45-100)
717582F3-DA48-419E-AE3E-004CE77C7002;Esperantina;PI;F;03/1994;D8811E98-FE36-4575-99E5-68BE7D31F6FB;14/07/2022 09:11;24586945.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;9;R$ 10.000 a 14.999
212C30D6-0FF4-4C52-AADC-7D232ED260DD;Nazaré;BA;F;02/1992;31821770-8E76-434D-BB14-10A6CA8B7667;10/03/2022 23:37;20219352.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
212C30D6-0FF4-4C52-AADC-7D232ED260DD;Nazaré;BA;F;02/1992;31821770-8E76-434D-BB14-10A6CA8B7667;10/03/2022 23:37;20219352.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6;
212C30D6-0FF4-4C52-AADC-7D232ED260DD;Nazaré;BA;F;02/1992;D8811E98-FE36-4575-99E5-68BE7D31F6FB;10/03/2022 23:40;23462582.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
212C30D6-0FF4-4C52-AADC-7D232ED260DD;Nazaré;BA;F;02/1992;D8811E98-FE36-4575-99E5-68BE7D31F6FB;10/03/2022 23:40;23462582.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
212C30D6-0FF4-4C52-AADC-7D232ED260DD;Nazaré;BA;F;02/1992;D8811E98-FE36-4575-99E5-68BE7D31F6FB;10/03/2022 23:40;23462582.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;8;Autônomo/ Free-lancer
212C30D6-0FF4-4C52-AADC-7D232ED260DD;Nazaré;BA;F;02/1992;D8811E98-FE36-4575-99E5-68BE7D31F6FB;10/03/2022 23:40;23462582.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2;R$ 721 a 1.100
212C30D6-0FF4-4C52-AADC-7D232ED260DD;Nazaré;BA;F;02/1992;D8811E98-FE36-4575-99E5-68BE7D31F6FB;10/03/2022 23:40;23462582.0;F60KRQX;3794;57791;Classe Social;6;D - E (0 - 16)
212C30D6-0FF4-4C52-AADC-7D232ED260DD;Nazaré;BA;F;02/1992;D8811E98-FE36-4575-99E5-68BE7D31F6FB;10/03/2022 23:40;23462582.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3;R$ 1.101 a 1.999
0ED1897F-FA42-4104-B9C4-96B28BE25819;Pedra Bela;SP;F;11/1997;31821770-8E76-434D-BB14-10A6CA8B7667;19/02/2022 11:29;20000782.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
0ED1897F-FA42-4104-B9C4-96B28BE25819;Pedra Bela;SP;F;11/1997;31821770-8E76-434D-BB14-10A6CA8B7667;19/02/2022 11:29;20000782.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1;Transferir $$ para amigos e familiares 
0ED1897F-FA42-4104-B9C4-96B28BE25819;Pedra Bela;SP;F;11/1997;D8811E98-FE36-4575-99E5-68BE7D31F6FB;19/02/2022 11:31;23409022.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
0ED1897F-FA42-4104-B9C4-96B28BE25819;Pedra Bela;SP;F;11/1997;D8811E98-FE36-4575-99E5-68BE7D31F6FB;19/02/2022 11:31;23409022.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
0ED1897F-FA42-4104-B9C4-96B28BE25819;Pedra Bela;SP;F;11/1997;D8811E98-FE36-4575-99E5-68BE7D31F6FB;19/02/2022 11:31;23409022.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;2;Cuida da casa / É dono(a) de casa
0ED1897F-FA42-4104-B9C4-96B28BE25819;Pedra Bela;SP;F;11/1997;D8811E98-FE36-4575-99E5-68BE7D31F6FB;19/02/2022 11:31;23409022.0;F60KRQX;3794;57791;Classe Social;6;D - E (0 - 16)
0ED1897F-FA42-4104-B9C4-96B28BE25819;Pedra Bela;SP;F;11/1997;D8811E98-FE36-4575-99E5-68BE7D31F6FB;19/02/2022 11:31;23409022.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3;R$ 1.101 a 1.999
C8FC4056-D5C5-47C5-9AA7-E18CC7D57146;Fortaleza;CE;F;03/1975;31821770-8E76-434D-BB14-10A6CA8B7667;26/10/2021 00:30;17689654.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
C8FC4056-D5C5-47C5-9AA7-E18CC7D57146;Fortaleza;CE;F;03/1975;31821770-8E76-434D-BB14-10A6CA8B7667;26/10/2021 00:30;17689654.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2;
C8FC4056-D5C5-47C5-9AA7-E18CC7D57146;Fortaleza;CE;F;03/1975;D8811E98-FE36-4575-99E5-68BE7D31F6FB;26/10/2021 00:23;20827480.0;F60KRQX;3794;57625;Qual seu estado civil? ;4;Divorciada (o) / Separada (o)
C8FC4056-D5C5-47C5-9AA7-E18CC7D57146;Fortaleza;CE;F;03/1975;D8811E98-FE36-4575-99E5-68BE7D31F6FB;26/10/2021 00:23;20827480.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
C8FC4056-D5C5-47C5-9AA7-E18CC7D57146;Fortaleza;CE;F;03/1975;D8811E98-FE36-4575-99E5-68BE7D31F6FB;26/10/2021 00:23;20827480.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;2;Cuida da casa / É dono(a) de casa
C8FC4056-D5C5-47C5-9AA7-E18CC7D57146;Fortaleza;CE;F;03/1975;D8811E98-FE36-4575-99E5-68BE7D31F6FB;26/10/2021 00:23;20827480.0;F60KRQX;3794;57791;Classe Social;3;B2 (29 - 37)
